time,comment,event,event_player,event_team,comment_desc,home_team,home_team_abbr,away_team,away_team_abbr,full_time_score,match,date,link
90 + 4," Fabinho's back on his feet, and Benfica will restart the play with a left-wing corner... ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
90 + 3," We're certainly going to require more than three minutes of injury time in Lisbon, with Fabinho still receiving treatment in the Liverpool penalty area. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
90 + 2," On second viewing, Keita's defence-splitting pass for the third goal took a big deflection off Otamendi, and Benfica can feel unfortunate to be two goals down after a strong second-half showing. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
90 + 1," The deep delivery leads to a nasty clash of heads between Otamendi and Fabinho, and both players will require treatment from the sides' medical teams. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
90," A minimum of three added minutes have been signalled here, as Benfica line up a deep free-kick in the Liverpool half. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
89," Meanwhile, the experienced Milner replaces Keita, who contributed enormously to the third goal with his superb ball to Diaz. ",substitution,"[' J. Milner ', ' N. Keita ']",Liverpool,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
89," Gomez is on for Alexander-Arnold for Liverpool, as Klopp looks to see out the dying moments of this game. ",substitution,"[' J. Gomez ', ' T. Alexander-Arnold ']",Liverpool,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
87, Former West Ham man Mario replaces Ramos as Benfica's number 10 as the hosts look for a route back to parity. ,substitution,"[' Joao Mario ', ' Goncalo Ramos ']",Benfica,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
87," GOAAAAALLLL! IT'S GAME OVER AS LIVERPOOL GET A THIRD! Former Porto man Diaz has surely put this game beyond his old Portuguese rivals, racing onto a brilliant ball from Keita before rounding the keeper and rolling the ball home from a tight angle. A huge goal for the Reds! ",goal,"[' L. Diaz ', ' Goal ']",Liverpool,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
86," Nothing comes of the kick, but Klopp's team can keep Benfica penned back with a throw-in on the right as we enter the closing stages. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
85," Now Alexander-Arnold's shot cannons over the bar after striking Weigl, and Liverpool have another corner... ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
84," Alexander-Arnold's set-piece is cleared as far as Firmino, who wins a throw-in on the left wing. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
83," Jota's left-footed shot from outside the penalty area is blocked, and deflects wide for a Liverpool corner... ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
83," Allison nearly gives it away! Liverpool are forced to go all the way back to their goalkeeper, where a fierce press from Ramos almost results in him taking the ball off the Brazilian, who is eventually able to retain possession outside his area. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
82," Ukrainian attacker Yaremchuk is the next man to enter the fray for the hosts, replacing Everton, who missed their best chance to level the score. ",substitution,"[' R. Yaremchuk ', ' Everton ']",Benfica,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
81," Otamendi concedes possession in a poor position, but Henderson's eventual cross is volleyed well wide by Diaz, who may have taken the ball off Firmino's toe. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
80," Liverpool now win a free-kick in a decent position on the left wing. Robertson will deliver the cross... But it's defended well by Nunez, who heads clear. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
79," A lovely Liverpool move releases Henderson down the right wing, but the midfielder's volleyed cross is far too deep and Benfica earn a throw on the opposite flank. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
77," Silva's cross is too deep for Nunez now, as Benfica look to ramp up the pressure on the visitors. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
76," Everton does brilliantly to escape the Liverpool press and find Gilberto, before Silva sees his right-wing cross cleared by Alexander-Arnold. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
75," Firmino and Jota are taking turns to drop deep for Klopp's men, as Liverpool look to keep possession in the hosts' half. The Reds look to have one eye on the clock as they close in on a big first-leg win. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
73," Gilberto is sent sprawling by Diaz on halfway, and Benfica can retain possession from the resulting free-kick. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
72," The home side are still willing to sit back in their shape when Liverpool have possession, but they will have to come out and press the Reds at some point if they're to complete a stunning comeback. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
70," We're into the final 20 minutes in Lisbon, with the visitors looking to manage this contest after Benfica enjoyed an excellent spell. Is there another twist to come? ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
70," Meite is the first Benfica substitute to enter the action, replacing former Queens Park Rangers man Taarabt in the hosts' midfield. ",substitution,"[' S. Meite ', ' A. Taarabt ']",Benfica,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
68, Liverpool have won all six of the Champions League games in which they have opened the scoring this season. Can Benfica end that run by snatching an unlikely draw? ,,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
67," Van Dijk didn't look to have made too much contact with the striker there, and Nunez might have been better served by trying to get a shot away from a great position. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
66," Nunez wants a penalty for Benfica! The lively Uruguayan beats the Reds offside trap and races down the left-hand side, before going down as he cuts inside Van Dijk. VAR have had a look, but nothing will been given. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
64," Benfica, it must be said, have been absolutely excellent since the break, and look a different team to that which Liverpool blew away in the opening period. Liverpool are looking to retain possession at the back now, trying to take the sting out of this contest. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
63," Taarabt is the first Benfica man to enter the book, tripping Keita as the Liverpool midfielder looks to accelerate through midfield. ",yellow_card,"[' A. Taarabt ', ' Yellow Card ']",Benfica,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
62," Diaz is the only Liverpool forward to survive Klopp's changes, as Nunez's menacing ball is nervously cleared by Robertson. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
61," Meanwhile, Firmino replaces Mane in Liverpool's third substitution, as the visitors refresh their attacking lineup. ",substitution,"[' Roberto Firmino ', ' S. Mane ']",Liverpool,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
61," Jota is also on, replacing Salah, who hasn't been too heavily involved for Klopp's men. ",substitution,"[' Diogo Jota ', ' Mohamed Salah ']",Liverpool,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
61," It's the skipper Henderson who enters the action first for Liverpool, replacing Thiago as Klopp tries to regain control of the midfield. ",substitution,"[' J. Henderson ', ' Thiago Alcantara ']",Liverpool,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
60," Good opening for Benfica! Everton latches onto a lovely pass with Liverpool's defence nowhere to be seen, but his firm strike is saved well by Allison and the visitors can scramble the ball clear. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
59," Liverpool look to have three substitutions ready, with Klopp clearly unhappy with their lacklustre start to the half. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
58," The first yellow card of the game goes to Thiago, who cynically hacks Silva down before the winger can escape down the right wing. ",yellow_card,"[' Thiago Alcantara ', ' Yellow Card ']",Liverpool,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
56," Henderson and Jota look likely to enter the fray for Klopp's side soon, as Salah is crowded out before he can get a shot away inside the Benfica box. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
55," Half-chance for the hosts! Silva hangs up a lovely ball towards Nunez, whose diving header goes well over the bar. The striker was under less pressure than he thought and perhaps should have done better with the finish. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
53," Salah races past Grimaldo as Liverpool look to respond, but the left-back does brilliantly to challenge the winger and win a goal kick for his side. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
53," Nunez has now scored five goals in the Champions League this season, the joint-most by a Benfica player in a single campaign in the competition, along with Nuno Gomes in 1998-99. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
52," Benfica look to have been spurred on by that goal, as Nunez latches onto a loose ball from Keita to fire a long-range shot over. Liverpool need to regain their composure here... ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
50," Liverpool immediately go up the other end and win a corner through Fabinho, but it comes to nothing. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
49," Silva claims the assist after his low cross picked out Nunez at the back post, but Konate completely missed his clearance to gift Benfica a route back into this clash! ",assist,"[' Rafa ', ' Assist ']",Benfica,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
49," GOAAAALLL! WE HAVE A GAME IN LISBON! Konate, who has been brilliant all game, is at fault as the Eagles claw a goal back! The Liverpool defender completely misses Silva's low cross, and Nunez is there to finish neatly past Allison! 2-1! ",goal,"[' D. Nunez ', ' Goal ']",Benfica,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
48," Everton faces up Konate on the left, but the Reds manage to get bodies back and force Benfica to go backwards, as the hosts look for an improved second-half showing. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
47," Benfica play their way out of Liverpool's high press, but Silva is caught offside as he comes back to retrieve Gilberto's pass. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
46," Mane's close-range finish represented his 22nd Champions League goal for Liverpool, putting him ahead of Steven Gerrard (21) as the Reds' second-highest scorer in the competition. Only strike-partner Salah, with 33, now has more goals for the club in this competition. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
46, No half-time changes as Benfica get us underway for the second period. Is there any way back for the Portuguese outfit against Klopp's rampant Reds? ,,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
," Having racked up 11 shots to the hosts' four, Liverpool are good value for their half-time lead. In particular, Diaz and Mane, who linked up expertly for the visitors' second goal, have caused Benfica all sorts of problems, and Konate has put in a faultless defensive display after opening the scoring. ",,,,half time summary,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
," We're only a quarter of the way through this Champions League quarter-final tie, but Liverpool already look to have one foot in the last four, with goals from Konate and Mane giving them a deserved advantage in Lisbon. Benfica have had their moments on the break, but Klopp's side have produced some scintillating football and will be looking to extend this lead after the break. ",,,,half time summary,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
45 + 1, HALF-TIME: Benfica 0-2 Liverpool. ,,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
45," Nunez then races onto a throughball and volleys well over Allison's goal at the opposite end, during a breathless few seconds to end the first half. ",,,,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44
